evidence_id,source_name,target_name,interaction_type,doi,chunk_id,section,pmid,compared_property,reported_value,claim_status,category,corresponding_sentence
a1f3d81c2121,alkaline hydrogen peroxide extraction with ultrasound treatment,emulsification activity,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_abstract1,abstract,10-1016_j-foodhyd-2025-112012,,13.66–27.60%,observed,combined_treatment_property_change,"Compared with EC, all treatments improved the foaming capacity (28.05–31.06 %) and stability (11.48–22.19 %), emulsifying capacity (13.66–27.60 %) and stability (16.07–26.12 %), while no effect was observed on the oil-holding capacity."
fcd78674efd3,alkaline hydrogen peroxide extraction,emulsification stability index,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_abstract1,abstract,10-1016_j-foodhyd-2025-112012,,16.07–26.12%,observed,treatment_property_change,"Compared with EC, all treatments improved the foaming capacity (28.05–31.06 %) and stability (11.48–22.19 %), emulsifying capacity (13.66–27.60 %) and stability (16.07–26.12 %), while no effect was observed on the oil-holding capacity."
ab06b87bf29e,ultrasound extraction,emulsification stability index,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_abstract1,abstract,10-1016_j-foodhyd-2025-112012,,16.07–26.12%,observed,treatment_property_change,"Compared with EC, all treatments improved the foaming capacity (28.05–31.06 %) and stability (11.48–22.19 %), emulsifying capacity (13.66–27.60 %) and stability (16.07–26.12 %), while no effect was observed on the oil-holding capacity."
7e2ee9c6e915,alkaline hydrogen peroxide extraction with ultrasound treatment,emulsification stability index,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_abstract1,abstract,10-1016_j-foodhyd-2025-112012,,16.07–26.12%,observed,combined_treatment_property_change,"Compared with EC, all treatments improved the foaming capacity (28.05–31.06 %) and stability (11.48–22.19 %), emulsifying capacity (13.66–27.60 %) and stability (16.07–26.12 %), while no effect was observed on the oil-holding capacity."
c03b67959016,alkaline hydrogen peroxide extraction,oil holding capacity,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_abstract1,abstract,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Compared with EC, all treatments improved the foaming capacity (28.05–31.06 %) and stability (11.48–22.19 %), emulsifying capacity (13.66–27.60 %) and stability (16.07–26.12 %), while no effect was observed on the oil-holding capacity."
08db6fc94b8d,ultrasound extraction,oil holding capacity,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_abstract1,abstract,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Compared with EC, all treatments improved the foaming capacity (28.05–31.06 %) and stability (11.48–22.19 %), emulsifying capacity (13.66–27.60 %) and stability (16.07–26.12 %), while no effect was observed on the oil-holding capacity."
7353ba95b525,alkaline hydrogen peroxide extraction with ultrasound treatment,oil holding capacity,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_abstract1,abstract,10-1016_j-foodhyd-2025-112012,,,observed,combined_treatment_property_change,"Compared with EC, all treatments improved the foaming capacity (28.05–31.06 %) and stability (11.48–22.19 %), emulsifying capacity (13.66–27.60 %) and stability (16.07–26.12 %), while no effect was observed on the oil-holding capacity."
e741e699d58d,alkaline hydrogen peroxide-assisted extraction,extraction yield,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Notably, EAHP increased the extraction yield although its protein content decreased, when compared to EC."
954f64f79405,alkaline hydrogen peroxide-assisted extraction,protein content,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Notably, EAHP increased the extraction yield although its protein content decreased, when compared to EC."
fa14846c6d90,ultrasound-assisted extraction,protein content,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,EUS not only increased the protein content but also achieved a higher extraction yield compared with EC and EAHP.
49e1632c5370,ultrasound-assisted extraction,extraction yield,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,EUS not only increased the protein content but also achieved a higher extraction yield compared with EC and EAHP.
91249e76de35,alkaline hydrogen peroxide extraction with ultrasound treatment,extraction yield,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,combined_treatment_property_change,"The combination of AHP and ultrasound (EAHPUS) also proved to be effective, resulting in a higher extraction yield compared with EC, EAHP, and EUS treatments."
564441adc15b,alkaline hydrogen peroxide extraction with ultrasound treatment,protein content,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,combined_treatment_property_change,"However, it is important to note that even in this combined treatment, a relative reduction in protein content was observed in the extracts due to the greater transport of structural carbohydrates and lipids initially present in BSG to the BSG-PCs, similar to the EAHP treatment, likely due to the use of AHP."
618fc2882162,alkaline hydrogen peroxide-assisted extraction,ash content,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"This excess of NaOH forms salts, such as sodium carbonates and sulfates, which remain in the final product after isoelectric precipitation and drying, increasing the ash content in EAHP and EAHPUS concentrates."
29670f053642,alkaline hydrogen peroxide extraction with ultrasound treatment,ash content,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,combined_treatment_property_change,"This excess of NaOH forms salts, such as sodium carbonates and sulfates, which remain in the final product after isoelectric precipitation and drying, increasing the ash content in EAHP and EAHPUS concentrates."
ea8aca8a52cd,conventional extraction,smoother biomass surface,INDUCED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"After EC, EAHP, or EUS, the biomass showed a significantly smoother surface than the BSG raw material, indicating the possible elimination of soluble elements, such as lignin, extractives, and a part of the more accessible proteins."
b7591d8be3bf,alkaline hydrogen peroxide-assisted extraction,smoother biomass surface,INDUCED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"After EC, EAHP, or EUS, the biomass showed a significantly smoother surface than the BSG raw material, indicating the possible elimination of soluble elements, such as lignin, extractives, and a part of the more accessible proteins."
91128a45acf6,ultrasound-assisted extraction,smoother biomass surface,INDUCED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"After EC, EAHP, or EUS, the biomass showed a significantly smoother surface than the BSG raw material, indicating the possible elimination of soluble elements, such as lignin, extractives, and a part of the more accessible proteins."
550c199a4743,alkaline hydrogen peroxide extraction with ultrasound treatment,"surface striations, cracks, and cavities",INDUCED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,combined_treatment_property_change,"The surface of the BSG after EAHPUS exhibited striations, cracks, and cavities."
026b924089da,ultrasound-assisted extraction,protein fragmentation,INDUCED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Interestingly, this last band was observed only in the conventional extraction (CE) treatment, indicating that ultrasound and alkaline hydrogen peroxide treatment promoted protein fragmentation."
770eb39e2cfe,alkaline hydrogen peroxide-assisted extraction,protein fragmentation,INDUCED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion1,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Interestingly, this last band was observed only in the conventional extraction (CE) treatment, indicating that ultrasound and alkaline hydrogen peroxide treatment promoted protein fragmentation."
a7afe27373fd,ultrasound-assisted extraction,particle size,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"However, the EUS images at 250X apparently show a greater quantity of smaller and/or more fragmented particles than EC."
1fb74fed3ff7,alkaline hydrogen peroxide extraction,particle size,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,The microstructure of EAHP and EAHPUS protein concentrates exhibited a higher proportion of smaller particles than EC and EUS.
3dcd4c0461e2,alkaline hydrogen peroxide extraction with ultrasound treatment,particle size,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,The microstructure of EAHP and EAHPUS protein concentrates exhibited a higher proportion of smaller particles than EC and EUS.
205c1fbaf583,alkaline hydrogen peroxide extraction,diffraction intensity,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"However, the same peak was reduced in the EAHP and EAHPUS diffractograms."
b4d2b38f5869,alkaline hydrogen peroxide extraction with ultrasound treatment,diffraction intensity,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Regarding the peak around 2θ = 20°, a similarity was noted among the diffractograms for EC, EAHP, and EUS, with only a notable reduction in the case of EAHPUS."
2f3502df3917,alkaline hydrogen peroxide extraction,alpha-helix content,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Overall, an increase in α-helix and β-turn contents (except for EAHPUS, which showed the lowest β-turn content), accompanied by a reduction in β-sheet, was observed in the EAHP, EUS, and EAHPUS treatments compared to the EC."
88367e08cc4e,alkaline hydrogen peroxide extraction,beta-turn content,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Overall, an increase in α-helix and β-turn contents (except for EAHPUS, which showed the lowest β-turn content), accompanied by a reduction in β-sheet, was observed in the EAHP, EUS, and EAHPUS treatments compared to the EC."
bffe5a575d33,alkaline hydrogen peroxide extraction,beta-sheet structural content,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Overall, an increase in α-helix and β-turn contents (except for EAHPUS, which showed the lowest β-turn content), accompanied by a reduction in β-sheet, was observed in the EAHP, EUS, and EAHPUS treatments compared to the EC."
d2bc69e63332,ultrasound-assisted extraction,alpha-helix content,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Overall, an increase in α-helix and β-turn contents (except for EAHPUS, which showed the lowest β-turn content), accompanied by a reduction in β-sheet, was observed in the EAHP, EUS, and EAHPUS treatments compared to the EC."
61bd54534757,ultrasound-assisted extraction,beta-turn content,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Overall, an increase in α-helix and β-turn contents (except for EAHPUS, which showed the lowest β-turn content), accompanied by a reduction in β-sheet, was observed in the EAHP, EUS, and EAHPUS treatments compared to the EC."
57edcfb7865d,ultrasound-assisted extraction,beta-sheet structural content,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Overall, an increase in α-helix and β-turn contents (except for EAHPUS, which showed the lowest β-turn content), accompanied by a reduction in β-sheet, was observed in the EAHP, EUS, and EAHPUS treatments compared to the EC."
4ece3d69a3b6,alkaline hydrogen peroxide extraction with ultrasound treatment,alpha-helix content,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Overall, an increase in α-helix and β-turn contents (except for EAHPUS, which showed the lowest β-turn content), accompanied by a reduction in β-sheet, was observed in the EAHP, EUS, and EAHPUS treatments compared to the EC."
86272b615168,alkaline hydrogen peroxide extraction with ultrasound treatment,beta-sheet structural content,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Overall, an increase in α-helix and β-turn contents (except for EAHPUS, which showed the lowest β-turn content), accompanied by a reduction in β-sheet, was observed in the EAHP, EUS, and EAHPUS treatments compared to the EC."
1339f0e75b3f,alkaline hydrogen peroxide extraction,random coil content,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Nevertheless, the EAHP and EAHPUS treatments showed even higher levels of random coil."
89680cd373d7,alkaline hydrogen peroxide extraction with ultrasound treatment,random coil content,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Nevertheless, the EAHP and EAHPUS treatments showed even higher levels of random coil."
d49c428ea1b9,alkaline hydrogen peroxide extraction,solubility,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"On the other hand, EAHP and EAHPUS clearly demonstrated greater solubility than the other concentrates."
bf1824cfcd57,alkaline hydrogen peroxide extraction with ultrasound treatment,solubility,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"On the other hand, EAHP and EAHPUS clearly demonstrated greater solubility than the other concentrates."
243c02759f14,ultrasound-assisted extraction,hygroscopicity,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,EUS promoted a slight increase in this property in relation to EC.
9cbcb5df03d6,alkaline hydrogen peroxide extraction,hygroscopicity,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"However, EAHP resulted in a significant increase in hygroscopicity, an effect that was even more pronounced with the combination of AHP and ultrasound (EAHPUS)."
e75fb383e725,alkaline hydrogen peroxide extraction with ultrasound treatment,hygroscopicity,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion2,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"However, EAHP resulted in a significant increase in hygroscopicity, an effect that was even more pronounced with the combination of AHP and ultrasound (EAHPUS)."
87994201f44c,ultrasonication,water holding capacity,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"As shown in Fig. 6 -c, the WHC was increased in EUS compared to EC."
432991593f6c,alkaline hydrogen peroxide extraction,water holding capacity,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"On the other hand, although the EAHP and EAHPUS concentrates presented greater solubility and hygroscopicity, the WHC values were lower than those obtained for the other treatments."
46891b797e3e,alkaline hydrogen peroxide extraction with ultrasound treatment,water holding capacity,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,combined_treatment_property_change,"On the other hand, although the EAHP and EAHPUS concentrates presented greater solubility and hygroscopicity, the WHC values were lower than those obtained for the other treatments."
37c450a3179e,alkaline hydrogen peroxide extraction,oil holding capacity,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,3.16-3.36 g/g,observed,treatment_property_change,"In this study, the OHC values ranged from 3.16 to 3.36 g/g, with no significant differences among treatments."
e1eff35cd8d4,ultrasonication,oil holding capacity,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,3.16-3.36 g/g,observed,treatment_property_change,"In this study, the OHC values ranged from 3.16 to 3.36 g/g, with no significant differences among treatments."
face957f468a,alkaline hydrogen peroxide extraction with ultrasound treatment,oil holding capacity,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,3.16-3.36 g/g,observed,combined_treatment_property_change,"In this study, the OHC values ranged from 3.16 to 3.36 g/g, with no significant differences among treatments."
c44313182c8d,alkaline hydrogen peroxide extraction,foaming capacity,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"EAHP, EUS, and EAHPUS showed higher FC, indicating that these concentrates were more capable of unfolding, adsorbing at the air-water interface, and reducing interfacial tension when compared to EC."
cf787ab94bf1,ultrasonication,foaming capacity,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"EAHP, EUS, and EAHPUS showed higher FC, indicating that these concentrates were more capable of unfolding, adsorbing at the air-water interface, and reducing interfacial tension when compared to EC."
7c8394df687a,alkaline hydrogen peroxide extraction with ultrasound treatment,foaming capacity,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,combined_treatment_property_change,"EAHP, EUS, and EAHPUS showed higher FC, indicating that these concentrates were more capable of unfolding, adsorbing at the air-water interface, and reducing interfacial tension when compared to EC."
21387bf689d3,alkaline hydrogen peroxide extraction,foam stability,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Furthermore, FS ( Fig. 6 -f) ranged between 64.29 % and 78.57 %, being all treatments (EAHP, EUS, and EAHPUS) higher when compared with EC."
0e69363219ab,ultrasonication,foam stability,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Furthermore, FS ( Fig. 6 -f) ranged between 64.29 % and 78.57 %, being all treatments (EAHP, EUS, and EAHPUS) higher when compared with EC."
6e7f38f01bf2,alkaline hydrogen peroxide extraction with ultrasound treatment,foam stability,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,combined_treatment_property_change,"Furthermore, FS ( Fig. 6 -f) ranged between 64.29 % and 78.57 %, being all treatments (EAHP, EUS, and EAHPUS) higher when compared with EC."
9883a39f5c77,ultrasonication,alkaline hydrogen peroxide extraction,UNDERPERFORMED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,foam stability after 120 min,,observed,treatment_treatment_comparison,"After 120 min, the FS for EUS and EAHPUS decreased significantly compared with that for EAHP, with this reduction being more drastic in the case of EAHPUS."
1fa16a5628c6,alkaline hydrogen peroxide extraction with ultrasound treatment,alkaline hydrogen peroxide extraction,UNDERPERFORMED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,foam stability after 120 min,,observed,treatment_treatment_comparison,"After 120 min, the FS for EUS and EAHPUS decreased significantly compared with that for EAHP, with this reduction being more drastic in the case of EAHPUS."
9b218741982b,alkaline hydrogen peroxide extraction,emulsifying activity index,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,49.83 m 2 g −1,observed,treatment_property_change,"The highest EAI values were observed in the EAHP (49.83 m 2 g −1 ) and EUS (51.72 m 2 g −1 ) treatments, both surpassing the control treatment (EC: 40.53 m 2 g −1 ) and the combined treatment (EAHPUS: 46.07 m 2 g −1 ), although EAHPUS presented a higher EAI than EC."
81899a8a7714,ultrasonication,emulsifying activity index,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,51.72 m 2 g −1,observed,treatment_property_change,"The highest EAI values were observed in the EAHP (49.83 m 2 g −1 ) and EUS (51.72 m 2 g −1 ) treatments, both surpassing the control treatment (EC: 40.53 m 2 g −1 ) and the combined treatment (EAHPUS: 46.07 m 2 g −1 ), although EAHPUS presented a higher EAI than EC."
78aabc2d4571,alkaline hydrogen peroxide extraction with ultrasound treatment,emulsifying activity index,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,46.07 m 2 g −1,observed,combined_treatment_property_change,"The highest EAI values were observed in the EAHP (49.83 m 2 g −1 ) and EUS (51.72 m 2 g −1 ) treatments, both surpassing the control treatment (EC: 40.53 m 2 g −1 ) and the combined treatment (EAHPUS: 46.07 m 2 g −1 ), although EAHPUS presented a higher EAI than EC."
4052d8966c81,alkaline hydrogen peroxide extraction,emulsification stability index,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,64.16%,observed,treatment_property_change,"Regarding ESI ( Fig. 6 -h), EAHP (64.16 %) and EAHPUS (62.24 %) were superior (p < 0.05) to EC (53.62 %), with no significant difference among them."
c4abce86d5a6,alkaline hydrogen peroxide extraction with ultrasound treatment,emulsification stability index,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,62.24%,observed,combined_treatment_property_change,"Regarding ESI ( Fig. 6 -h), EAHP (64.16 %) and EAHPUS (62.24 %) were superior (p < 0.05) to EC (53.62 %), with no significant difference among them."
137b658713f4,alkaline hydrogen peroxide extraction,alkaline hydrogen peroxide extraction with ultrasound treatment,EQUIVALENT_TO,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,emulsion stability index,,observed,treatment_treatment_comparison,"Regarding ESI ( Fig. 6 -h), EAHP (64.16 %) and EAHPUS (62.24 %) were superior (p < 0.05) to EC (53.62 %), with no significant difference among them."
537c507ff719,ultrasonication,emulsification stability index,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,67.63%,observed,treatment_property_change,"EUS presented the highest ESI value (67.63 %), being superior to EC and EAHPUS, and statistically similar to EAHP (p < 0.05)."
64f42a541ea5,ultrasonication,alkaline hydrogen peroxide extraction,EQUIVALENT_TO,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,emulsion stability index,,observed,treatment_treatment_comparison,"EUS presented the highest ESI value (67.63 %), being superior to EC and EAHPUS, and statistically similar to EAHP (p < 0.05)."
e8560ff5c440,alkaline hydrogen peroxide extraction with ultrasound treatment,emulsifying activity index,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,combined_treatment_property_change,"Consequently, lower EAI and ESI values were observed compared with treatments applied in isolation (EUS and EAHP)."
6256bcb9d30f,alkaline hydrogen peroxide extraction with ultrasound treatment,emulsification stability index,DECREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,combined_treatment_property_change,"Consequently, lower EAI and ESI values were observed compared with treatments applied in isolation (EUS and EAHP)."
7294ceee5185,ultrasonication,color,NO_SIGNIFICANT_CHANGE,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_results_discussion3,results_discussion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"In this study, the differences between EUS and EC are not noticeable, demonstrating that the cavitation generated by ultrasound technology could improve the extraction yield, modify the secondary structures of proteins, and improve their techno-functional properties without causing an apparent change in the color of the EUS protein concentrate."
d9ec0dd56ee3,alkaline hydrogen peroxide extraction,extraction yield,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_conclusion1,conclusion,10-1016_j-foodhyd-2025-112012,,51.98 ± 1.19%,observed,treatment_property_change,"This study showed that ultrasound (US) and alkaline hydrogen peroxide (AHP) resulted in high yields of protein extraction from BSG, resulting in interesting techno-functional properties."
62fcda00a79f,alkaline extraction with ultrasound treatment,extraction yield,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_conclusion1,conclusion,10-1016_j-foodhyd-2025-112012,,72.01 ± 0.33%,observed,treatment_property_change,"This study showed that ultrasound (US) and alkaline hydrogen peroxide (AHP) resulted in high yields of protein extraction from BSG, resulting in interesting techno-functional properties."
c646dfe72f08,alkaline hydrogen peroxide extraction with ultrasound treatment,extraction yield,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_conclusion1,conclusion,10-1016_j-foodhyd-2025-112012,,73.45 ± 0.50%,observed,combined_treatment_property_change,Extraction yield (%) | 30.65 ± 0.64 d | 51.98 ± 1.19 c | 72.01 ± 0.33 b | 73.45 ± 0.50 a
9453b8933721,nonconventional extraction approaches,structural changes,INDUCED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_conclusion1,conclusion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"The proposed nonconventional approaches induced structural changes in the BSG matrix to improve extraction yields, when compared to the conventional extraction."
4cbb8697562c,nonconventional extraction approaches,disordered structures,INCREASED,10-1016_j-foodhyd-2025-112012,10-1016_j-foodhyd-2025-112012_conclusion1,conclusion,10-1016_j-foodhyd-2025-112012,,,observed,treatment_property_change,"Moreover, they modify the morphology, crystal size, and secondary protein structures by increasing disordered structures."
