evidence_id,source_name,target_name,interaction_type,doi,chunk_id,section,pmid,compared_property,reported_value,claim_status,corresponding_sentence
2057b14c3edc,ohmic heating,chewiness,DECREASED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_results_discussion2,results_discussion,10-1016_j-ifset-2022-102959,,,observed,"Overall, OH treatment affected the protein-protein interaction and then decreased the hardness, gumminess, and chewiness of the gel."
efe49adcd97b,ohmic heating,gel-network microstructure,INDUCED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_results_discussion2,results_discussion,10-1016_j-ifset-2022-102959,,,observed,"Compared with CH treatment, OH treatment changed the microstructure morphology of the PPI gel network to a more uniform, denser, and smooth one."
4e37177efe57,ohmic heating,gel microstructure assessment,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_results_discussion2,results_discussion,10-1016_j-ifset-2022-102959,,,observed,"With the increase of electric field strength (from 5 V /cm to 20 V/cm) at OH 50 Hz, the microstructure of the gel became finer but not significantly ( Fig. 8 e, f, and g)."
c8391c1b26f4,ohmic heating,protein aggregation,INDUCED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_results_discussion2,results_discussion,10-1016_j-ifset-2022-102959,,,observed,"With the increase of OH treatment frequency (from 50 Hz to 20 kHz), the aggregation degree of protein molecules increased, and the gel structure became irregular and less compact."
ac7d4834af2a,ohmic heating,gel-network microstructure,INDUCED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_results_discussion2,results_discussion,10-1016_j-ifset-2022-102959,,,observed,"With the increase of OH treatment frequency (from 50 Hz to 20 kHz), the aggregation degree of protein molecules increased, and the gel structure became irregular and less compact."
f3396fed62e5,ohmic heating,conventional heating,UNDERPERFORMED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_results_discussion2,results_discussion,10-1016_j-ifset-2022-102959,storage modulus (G'),,observed,"The G' and G"" of the OH-treated samples were less than that of the CH-treated sample, and the viscoelasticity of the gel was weaker."
fe83c9888243,ohmic heating,conventional heating,UNDERPERFORMED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_results_discussion2,results_discussion,10-1016_j-ifset-2022-102959,"loss modulus (G"")",,observed,"The G' and G"" of the OH-treated samples were less than that of the CH-treated sample, and the viscoelasticity of the gel was weaker."
9a90b4dd1a26,ohmic heating,conventional heating,UNDERPERFORMED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_results_discussion2,results_discussion,10-1016_j-ifset-2022-102959,viscoelasticity,,observed,"The G' and G"" of the OH-treated samples were less than that of the CH-treated sample, and the viscoelasticity of the gel was weaker."
88abe39b8fa4,ohmic heating,viscoelasticity,INCREASED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_results_discussion2,results_discussion,10-1016_j-ifset-2022-102959,,,observed,"Compared with the coarse gel obtained by OH treatment with high frequency or low field strength (20 kHz and 5 V /cm), the fine network structure formed at low frequency or high field strength (50 Hz and 20 V/cm) showed higher viscoelasticity."
d399e64c7664,ohmic heating,conventional heating,OUTPERFORMED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_conclusion1,conclusion,10-1016_j-ifset-2022-102959,aggregation behavior,,observed,OH treatment (50 Hz and 20 V /cm) significantly improved the aggregation behavior of PPI compared to CH treatment.
59b2f58884a8,ohmic heating,β-sheet structure,INDUCED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_conclusion1,conclusion,10-1016_j-ifset-2022-102959,,,observed,"OH treatment (50 Hz and 20 V /cm) induced the α-helix to unfold into a β-sheet structure, and aromatic amino acids were exposed to solvents."
47b5cd3544e1,ohmic heating,aromatic amino acid exposure to solvents,INDUCED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_conclusion1,conclusion,10-1016_j-ifset-2022-102959,,,observed,"OH treatment (50 Hz and 20 V /cm) induced the α-helix to unfold into a β-sheet structure, and aromatic amino acids were exposed to solvents."
16bb45e11aa4,ohmic heating,stable and ordered gel network structures,INDUCED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_conclusion1,conclusion,10-1016_j-ifset-2022-102959,,,observed,These effects promoted stable and ordered gel network structures.
ee212728a196,ohmic heating,gel strength,DECREASED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_conclusion1,conclusion,10-1016_j-ifset-2022-102959,,,observed,"In addition, it was found that the effect of the electric field on the OH process resulted in weaker, more elastic, and cohesive gels with higher WHC."
8ac6a0f9a86f,ohmic heating,elasticity,INCREASED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_conclusion1,conclusion,10-1016_j-ifset-2022-102959,,,observed,"In addition, it was found that the effect of the electric field on the OH process resulted in weaker, more elastic, and cohesive gels with higher WHC."
b75742c6c2ab,ohmic heating,cohesiveness,INCREASED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_conclusion1,conclusion,10-1016_j-ifset-2022-102959,,,observed,"In addition, it was found that the effect of the electric field on the OH process resulted in weaker, more elastic, and cohesive gels with higher WHC."
d87321418d06,ohmic heating,water holding capacity,INCREASED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_conclusion1,conclusion,10-1016_j-ifset-2022-102959,,,observed,"In addition, it was found that the effect of the electric field on the OH process resulted in weaker, more elastic, and cohesive gels with higher WHC."
ff8c1a2eb487,ohmic heating,water holding capacity,DECREASED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_conclusion1,conclusion,10-1016_j-ifset-2022-102959,,,observed,"However, the WHC of PPI gels decreased with decreasing frequency and increasing electric field strength."
084f755663b4,ohmic heating,water holding capacity,DECREASED,10-1016_j-ifset-2022-102959,10-1016_j-ifset-2022-102959_conclusion1,conclusion,10-1016_j-ifset-2022-102959,,,observed,"However, the WHC of PPI gels decreased with decreasing frequency and increasing electric field strength."
6c1d797426f8,instant controlled pressure drop treatment,protein extraction yield,INCREASED,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_abstract1,abstract,10-1016_j-ifset-2024-103741,,,observed,"Furthermore, DIC increased the protein extraction yield."
42bb05d98b55,instant controlled pressure drop treatment,oil absorption capacity,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_abstract1,abstract,10-1016_j-ifset-2024-103741,,,observed,"The pressure, time, and their interaction variables influenced the oil absorption capacity (OAC), foaming capacity (FC), and stability (FS), while water-holding capacity (WHC) was solely affected by pressure."
1fccd8e2d543,instant controlled pressure drop treatment,foaming capacity,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_abstract1,abstract,10-1016_j-ifset-2024-103741,,,observed,"The pressure, time, and their interaction variables influenced the oil absorption capacity (OAC), foaming capacity (FC), and stability (FS), while water-holding capacity (WHC) was solely affected by pressure."
052261ba9b16,instant controlled pressure drop treatment,foam stability,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_abstract1,abstract,10-1016_j-ifset-2024-103741,,,observed,"The pressure, time, and their interaction variables influenced the oil absorption capacity (OAC), foaming capacity (FC), and stability (FS), while water-holding capacity (WHC) was solely affected by pressure."
7ee57cfc1d11,instant controlled pressure drop treatment,water holding capacity,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_abstract1,abstract,10-1016_j-ifset-2024-103741,,,observed,"The pressure, time, and their interaction variables influenced the oil absorption capacity (OAC), foaming capacity (FC), and stability (FS), while water-holding capacity (WHC) was solely affected by pressure."
59b0870ec25b,instant controlled pressure drop treatment,emulsifying activity index,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_abstract1,abstract,10-1016_j-ifset-2024-103741,,,observed,"The results of comparing DIC against control showed significant differences in OAC, emulsifying activity index (EAI), FS, and FC."
9d4a736517b9,instant controlled pressure drop treatment,solubility,EXHIBITED,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,,observed,The pH value of highest solubility for all treatments was 12.
b63008c2b913,instant controlled pressure drop treatment,protein yield,INCREASED,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,up to an average of 8%,observed,"The DIC treatments succeeded in increasing the yield ( Table 2 ) across all treatments up to an average of 8%, except for DIC 5, where the yield was maintained compared to the control (RM)."
14f914a49483,instant controlled pressure drop treatment,protein yield,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,,observed,"The DIC treatments succeeded in increasing the yield ( Table 2 ) across all treatments up to an average of 8%, except for DIC 5, where the yield was maintained compared to the control (RM)."
313a755de7f0,instant controlled pressure drop treatment,protein yield,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,,observed,"Although the Dunnett test indicated a significant difference between each DIC treatment and the control, the Pareto chart comparing the DIC treatments revealed that neither time nor pressure had a discernible effect on protein yield."
7909df97b56d,instant controlled pressure drop treatment,water holding capacity,INCREASED,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,,observed,"The results indicate a significant increase in WHC due to pressure; however, the interaction between pressure-time, linear pressure, and time did not have a relevant impact on this property."
8170864446e2,instant controlled pressure drop treatment,water holding capacity,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,,observed,"The results indicate a significant increase in WHC due to pressure; however, the interaction between pressure-time, linear pressure, and time did not have a relevant impact on this property."
822594275ae6,instant controlled pressure drop treatment,emulsifying activity index,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,,observed,"The Emulsifying Activity Index (EAI (m 2 /g)) and Emulsion Stability Index (ESI (min)) did not show statistical significance, unlike the other techno-functional properties ( Fig. 5 A and B)."
38628f14275d,instant controlled pressure drop treatment,emulsification stability index,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,,observed,"The Emulsifying Activity Index (EAI (m 2 /g)) and Emulsion Stability Index (ESI (min)) did not show statistical significance, unlike the other techno-functional properties ( Fig. 5 A and B)."
16639a163070,camelina protein concentrates,gelation,EXHIBITED,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,,observed,All protein concentrates exhibited gelation properties except for DIC 4 and DIC 5.
7333efa0e1d4,instant controlled pressure drop treatment,water holding capacity,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,,observed,"The results of all DIC treatments for FS and FC were statistically significant compared to the control; conversely, for WHC and ESI, no treatment differed from the control."
3a0cc56bf194,instant controlled pressure drop treatment,emulsification stability index,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_results_discussion1,results_discussion,10-1016_j-ifset-2024-103741,,,observed,"The results of all DIC treatments for FS and FC were statistically significant compared to the control; conversely, for WHC and ESI, no treatment differed from the control."
14a1a07bbb4d,instant controlled pressure drop technology,protein extraction yield,INCREASED,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,up to 8%,observed,DIC technology improved protein extraction yield by up to 8%.
a30dca2b0bb6,instant controlled pressure drop technology,oil absorption capacity,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,,observed,"Pressure, time, and their interaction were found to influence the techno-functional properties of OAC, FS, and FC, while WHC was solely influenced by pressure."
27cacf76f3d5,instant controlled pressure drop technology,foaming stability,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,,observed,"Pressure, time, and their interaction were found to influence the techno-functional properties of OAC, FS, and FC, while WHC was solely influenced by pressure."
bc5323b24524,instant controlled pressure drop technology,foaming capacity,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,,observed,"Pressure, time, and their interaction were found to influence the techno-functional properties of OAC, FS, and FC, while WHC was solely influenced by pressure."
6fb6937b2c17,instant controlled pressure drop technology,water holding capacity,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,,observed,"Pressure, time, and their interaction were found to influence the techno-functional properties of OAC, FS, and FC, while WHC was solely influenced by pressure."
fecce3a83bb6,instant controlled pressure drop technology,emulsification properties,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,,observed,Emulsifying properties remained unaffected by any variable.
a1e97ab2c6b7,instant controlled pressure drop technology,oil absorption capacity,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,,observed,"Additionally, when comparing the DIC-treated samples against the control (RM), significant differences were observed in OAC, EAI, FS, and FC."
0694fd65a33b,instant controlled pressure drop technology,emulsifying activity index,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,,observed,"Additionally, when comparing the DIC-treated samples against the control (RM), significant differences were observed in OAC, EAI, FS, and FC."
d46dd45f5259,instant controlled pressure drop technology,foaming stability,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,,observed,"Additionally, when comparing the DIC-treated samples against the control (RM), significant differences were observed in OAC, EAI, FS, and FC."
7f955368d71a,instant controlled pressure drop technology,foaming capacity,OTHER,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,,observed,"Additionally, when comparing the DIC-treated samples against the control (RM), significant differences were observed in OAC, EAI, FS, and FC."
521fe38e2a2c,instant controlled pressure drop technology,techno-functional properties,INDUCED,10-1016_j-ifset-2024-103741,10-1016_j-ifset-2024-103741_conclusion1,conclusion,10-1016_j-ifset-2024-103741,,,observed,"Our findings suggest that the use of DIC technology induces changes in techno-functional properties, which could be leveraged by the industry to enhance the value of camelina by-products."
48f32cd7dafb,cold plasma treatment,alpha-helix content,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"For air and nitrogen-fed CP treatments, a noticeable reduction in the α-helix content was observed, accompanied by an increase in the random coil structures, indicating a transition process from ordered to unordered protein conformations."
0e3860f810e3,cold plasma treatment,random coil structure,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"For air and nitrogen-fed CP treatments, a noticeable reduction in the α-helix content was observed, accompanied by an increase in the random coil structures, indicating a transition process from ordered to unordered protein conformations."
a6763c8e0bbe,cold plasma treatment,alpha-helix content,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"For air and nitrogen-fed CP treatments, a noticeable reduction in the α-helix content was observed, accompanied by an increase in the random coil structures, indicating a transition process from ordered to unordered protein conformations."
2604217f871a,cold plasma treatment,random coil structure,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"For air and nitrogen-fed CP treatments, a noticeable reduction in the α-helix content was observed, accompanied by an increase in the random coil structures, indicating a transition process from ordered to unordered protein conformations."
6f75ebfa117f,cold plasma treatment,solubility,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"Functional analysis revealed that air-fed CP significantly improved protein solubility, water-holding capacity (WHC), and oil-holding capacity (OHC), while nitrogen-fed CP primarily enhanced WHC and OHC, and helium-fed CP increased OHC only at a flow rate of 4 L/min."
4df8627f4066,cold plasma treatment,water holding capacity,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"Functional analysis revealed that air-fed CP significantly improved protein solubility, water-holding capacity (WHC), and oil-holding capacity (OHC), while nitrogen-fed CP primarily enhanced WHC and OHC, and helium-fed CP increased OHC only at a flow rate of 4 L/min."
1a534fba15ff,cold plasma treatment,oil holding capacity,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"Functional analysis revealed that air-fed CP significantly improved protein solubility, water-holding capacity (WHC), and oil-holding capacity (OHC), while nitrogen-fed CP primarily enhanced WHC and OHC, and helium-fed CP increased OHC only at a flow rate of 4 L/min."
14bee4177db9,cold plasma treatment,water holding capacity,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"Functional analysis revealed that air-fed CP significantly improved protein solubility, water-holding capacity (WHC), and oil-holding capacity (OHC), while nitrogen-fed CP primarily enhanced WHC and OHC, and helium-fed CP increased OHC only at a flow rate of 4 L/min."
4b3a8658e51a,cold plasma treatment,oil holding capacity,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"Functional analysis revealed that air-fed CP significantly improved protein solubility, water-holding capacity (WHC), and oil-holding capacity (OHC), while nitrogen-fed CP primarily enhanced WHC and OHC, and helium-fed CP increased OHC only at a flow rate of 4 L/min."
5cd421785175,cold plasma treatment,oil holding capacity,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"Functional analysis revealed that air-fed CP significantly improved protein solubility, water-holding capacity (WHC), and oil-holding capacity (OHC), while nitrogen-fed CP primarily enhanced WHC and OHC, and helium-fed CP increased OHC only at a flow rate of 4 L/min."
42796038c38a,cold plasma treatment,color change,INDUCED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,"Additionally, the CP treatment resulted in changes to the color of the pea protein, with the most pronounced bleaching effect found in samples treated by the air-fed CP."
c5453d6e641c,cold plasma treatment,distinct volatile compound profiles,INDUCED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_abstract1,abstract,10-1016_j-ifset-2025-104379,,,observed,Cold plasma treatment under various conditions also yielded distinct volatile compound profiles in the treated PPC.
e82d9bcd4480,air-classified pea protein concentrate,particle size,EXHIBITED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_methods1,methods,10-1016_j-ifset-2025-104379,,"D[4,3] average 9.65 μm; D[3,2] average 4.15 μm",observed,"The particle size distribution of this powder was analyzed using a Malvern Mastersizer 3000 (Malvern Instruments, Malvern, UK), equipped with an Aero S dry cell, showing the flour has a D[4,3] and D[3,2] average of 9.65 and 4.15 μm, respectively (the size distribution graph and more details are provided in the supplementary material, Fig. S.1)."
fef28697264e,air-fed cold plasma,alpha-helix content,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"For air and nitrogen-fed treatments, a noticeable reduction in the α-helix content was observed in CP-treated samples, while the intensity of its adjacent band, RC, increased."
0189660be6cc,air-fed cold plasma,random coil content,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"For air and nitrogen-fed treatments, a noticeable reduction in the α-helix content was observed in CP-treated samples, while the intensity of its adjacent band, RC, increased."
4903708e241c,nitrogen-fed cold plasma,alpha-helix content,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"For air and nitrogen-fed treatments, a noticeable reduction in the α-helix content was observed in CP-treated samples, while the intensity of its adjacent band, RC, increased."
f1b8721f4d5e,nitrogen-fed cold plasma,random coil content,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"For air and nitrogen-fed treatments, a noticeable reduction in the α-helix content was observed in CP-treated samples, while the intensity of its adjacent band, RC, increased."
00778777b7d9,air-fed cold plasma,beta-sheet structural content,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"Another evident effect of air and nitrogen-fed CP on the protein secondary structure was the reduction in the relative spectral weight of the β-sheets band, while adjacent β-sheet aggregates (β-I band) increased, confirmed by their significant negative correlation ( r = −0.98)."
940ef6c2ef5b,air-fed cold plasma,intermolecular beta-sheet aggregates,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"Another evident effect of air and nitrogen-fed CP on the protein secondary structure was the reduction in the relative spectral weight of the β-sheets band, while adjacent β-sheet aggregates (β-I band) increased, confirmed by their significant negative correlation ( r = −0.98)."
ed728a9aab9c,nitrogen-fed cold plasma,beta-sheet structural content,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"Another evident effect of air and nitrogen-fed CP on the protein secondary structure was the reduction in the relative spectral weight of the β-sheets band, while adjacent β-sheet aggregates (β-I band) increased, confirmed by their significant negative correlation ( r = −0.98)."
35cde2db06df,nitrogen-fed cold plasma,intermolecular beta-sheet aggregates,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"Another evident effect of air and nitrogen-fed CP on the protein secondary structure was the reduction in the relative spectral weight of the β-sheets band, while adjacent β-sheet aggregates (β-I band) increased, confirmed by their significant negative correlation ( r = −0.98)."
eaf55c85bd32,nitrogen-fed cold plasma,intermolecular beta-sheet aggregates,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"Overall, there were no significant differences between samples treated with nitrogen and air-fed CP at different flow rates, except for the β-I band of samples treated with nitrogen-fed CP at a flow rate of 8 L/min, which showed no significant increase compared to untreated PPC."
67a88f835557,helium-fed cold plasma,alpha-helix content,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"For helium-fed CP, it was observed that α-helix and RC did not change significantly with PPC."
ef030ee90887,helium-fed cold plasma,random coil content,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"For helium-fed CP, it was observed that α-helix and RC did not change significantly with PPC."
f42b7e4064e3,helium-fed cold plasma,intermolecular beta-sheet aggregates,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"However, the β-I band significantly decreased while the β-sheet increased."
8d3269b03215,helium-fed cold plasma,beta-sheet structural content,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"However, the β-I band significantly decreased while the β-sheet increased."
98b939099ee5,air-fed cold plasma,beta-turn content,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,The other distinct impact on the protein secondary structure observed in PPC treated by air-fed CP at 8 L/min through a significant rise in the relative spectral weights of β-turn (T1) and antiparallel β-sheet (β-A).
01ce20f3efe7,air-fed cold plasma,antiparallel beta-sheet content,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,The other distinct impact on the protein secondary structure observed in PPC treated by air-fed CP at 8 L/min through a significant rise in the relative spectral weights of β-turn (T1) and antiparallel β-sheet (β-A).
079d6d454041,helium-fed cold plasma,moisture content,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,1.16%,observed,"The moisture content of CP-treated PPC showed a statistically significant reduction, with the highest decrease of 1.16 % observed in samples treated with helium CP at an 8 L/min flow rate."
1abe04bc9582,cold plasma treatment,yellowness,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,The most noticeable changes were observed in the reduction of yellowness (b* values) of CP-treated PPC.
368904c4ec89,cold plasma treatment,redness,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"Minimal changes were observed in lightness (L* values) and redness (a* values) of CP-treated PPC, with both decreasing significantly, except for the lightness of helium plasma-treated PPC, which experienced improvement."
b6acfd183014,cold plasma treatment,lightness,DECREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"Minimal changes were observed in lightness (L* values) and redness (a* values) of CP-treated PPC, with both decreasing significantly, except for the lightness of helium plasma-treated PPC, which experienced improvement."
f9abaca89dfb,helium-fed cold plasma,lightness,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"Minimal changes were observed in lightness (L* values) and redness (a* values) of CP-treated PPC, with both decreasing significantly, except for the lightness of helium plasma-treated PPC, which experienced improvement."
c0b755d0833b,air-fed cold plasma,total color difference,EXHIBITED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,The calculated total color difference (ΔE) of CP-treated PPC compared to untreated PPC showed the maximum changes in samples treated with CP fed by air at a flow rate of 8 L/min.
9b9c4f6501e0,cold plasma treatment,surface charge,NO_SIGNIFICANT_CHANGE,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"Cold plasma treatment did not significantly impact PPC surface charge, as shown in Table 2 ."
32df2a5a40d6,helium-fed cold plasma,surface hydrophobicity,INCREASED,10-1016_j-ifset-2025-104379,10-1016_j-ifset-2025-104379_results_discussion1,results_discussion,10-1016_j-ifset-2025-104379,,,observed,"However, regarding surface hydrophobicity, although an increase in hydrophobicity of CP-treated samples was observed, except for air CP at 4 L/min, the only statistically significant ( p < 0.05 ) increases were noted in the surface hydrophobicity of the samples treated by helium-fed CP."
